"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
0.02,0.0366666666666667,0.406,0.39,0.398,0.386666666666667,0.0245901639344262,0.015625,0.373134328358209,0.443965517241379,0.043859649122807,0.0292792792792793,0.428571428571429,0.340909090909091
0.006,0.00111111111111111,0.448,0.32,0.406,0.395555555555556,0.0118577075098814,0,0.189189189189189,0.726141078838174,0.00219298245614035,0,0.267857142857143,0.386363636363636
0,0.0111111111111111,0.396,0.44,0.42,0.392222222222222,0,0,0.377862595419847,0.415966386554622,0.0107758620689655,0.0114678899082569,0.25,0.615384615384615
0.188,0,0.514,0.35,0.418,0.39,0.16078431372549,0.216326530612245,0.486381322957198,0.54320987654321,0,0,0.259259259259259,0.456521739130435
0,0.0122222222222222,0.43,0.39,0.414,0.407777777777778,0,0,0.147410358565737,0.714859437751004,0.0131291028446389,0.0112866817155756,0.290909090909091,0.511111111111111
0,0.0422222222222222,0.42,0.33,0.438,0.411111111111111,0,0,0.6,0.225,0.0394736842105263,0.045045045045045,0.392857142857143,0.25
0.022,0.0388888888888889,0.45,0.43,0.448,0.392222222222222,0.01953125,0.0245901639344262,0.4765625,0.422131147540984,0.0414847161572052,0.0361990950226244,0.444444444444444,0.41304347826087
0,0,0.446,0.32,0.392,0.385555555555556,0,0,0.158102766798419,0.740890688259109,0,0,0.12962962962963,0.543478260869565
0.018,0.00777777777777778,0.46,0.45,0.434,0.36,0.0229885057471264,0.0125523012552301,0.430278884462151,0.48995983935743,0.00863930885529158,0.0068649885583524,0.306122448979592,0.588235294117647
0,0,0.406,0.35,0.412,0.393333333333333,0,0,0.42911877394636,0.380753138075314,0,0,0.22,0.48
0.016,0.00888888888888889,0.474,0.33,0.412,0.406666666666667,0.0153256704980843,0.0167364016736402,0.422310756972112,0.526104417670683,0.0130151843817787,0.00455580865603645,0.176470588235294,0.489795918367347
0,0.00888888888888889,0.452,0.48,0.48,0.373333333333333,0,0,0.612403100775194,0.28099173553719,0.0110864745011086,0.0066815144766147,0.557377049180328,0.358974358974359
0.022,0,0.424,0.39,0.398,0.387777777777778,0.0114942528735632,0.0334728033472803,0.390438247011952,0.457831325301205,0,0,0.146341463414634,0.559322033898305
0.036,0.0344444444444444,0.42,0.38,0.448,0.397777777777778,0.0398406374501992,0.0321285140562249,0.417624521072797,0.422594142259414,0.0353982300884956,0.0334821428571429,0.333333333333333,0.45
0.164,0.01,0.484,0.39,0.37,0.375555555555556,0.219607843137255,0.106122448979592,0.517509727626459,0.448559670781893,0.0130151843817787,0.00683371298405467,0.176470588235294,0.612244897959184
0.002,0.0144444444444444,0.44,0.36,0.456,0.386666666666667,0.004,0,0.427480916030534,0.453781512605042,0.0150537634408602,0.0137931034482759,0.106382978723404,0.584905660377358
