"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
0.336,0.351111111111111,0.482,0.49,0,0,0.330769230769231,0.341666666666667,0.444444444444444,0.520161290322581,0.354211663066955,0.347826086956522,0.530612244897959,0.450980392156863
0.336,0.347777777777778,0.49,0.53,0,0,0.33201581027668,0.340080971659919,0.513513513513513,0.464730290456432,0.349240780911063,0.34624145785877,0.568627450980392,0.489795918367347
0.32,0.366666666666667,0.498,0.49,0,0,0.323076923076923,0.316666666666667,0.503968253968254,0.491935483870968,0.3585313174946,0.375286041189931,0.448979591836735,0.529411764705882
0.338,0.355555555555556,0.43,0.48,0,0,0.337037037037037,0.339130434782609,0.454545454545455,0.406976744186047,0.377440347071584,0.332574031890661,0.392156862745098,0.571428571428571
0.292,0.362222222222222,0.502,0.49,0,0,0.298449612403101,0.285123966942149,0.456692913385827,0.548780487804878,0.367032967032967,0.357303370786517,0.543859649122807,0.418604651162791
0.318,0.347777777777778,0.472,0.47,0,0,0.312252964426877,0.323886639676113,0.50965250965251,0.431535269709544,0.353711790393013,0.341628959276018,0.5,0.434782608695652
0.3,0.355555555555556,0.468,0.5,0,0,0.305882352941176,0.293877551020408,0.416342412451362,0.522633744855967,0.364835164835165,0.346067415730337,0.43859649122807,0.581395348837209
0.298,0.364444444444444,0.464,0.49,0,0,0.276923076923077,0.320833333333333,0.444444444444444,0.483870967741935,0.361419068736142,0.367483296213808,0.491803278688525,0.487179487179487
0.302,0.351111111111111,0.49,0.52,0,0,0.32520325203252,0.279527559055118,0.5,0.478632478632479,0.355263157894737,0.346846846846847,0.5,0.545454545454545
0.302,0.395555555555556,0.476,0.5,0,0,0.299595141700405,0.304347826086957,0.483018867924528,0.468085106382979,0.413419913419913,0.376712328767123,0.52,0.48
0.322,0.35,0.452,0.46,0,0,0.340909090909091,0.300847457627119,0.467741935483871,0.436507936507937,0.363636363636364,0.335616438356164,0.52,0.4
0.354,0.348888888888889,0.462,0.52,0,0,0.32962962962963,0.382608695652174,0.429752066115702,0.492248062015504,0.353944562899787,0.34338747099768,0.511627906976744,0.526315789473684
0.328,0.385555555555556,0.474,0.4,0,0,0.317460317460317,0.338709677419355,0.476923076923077,0.470833333333333,0.389247311827957,0.381609195402299,0.425531914893617,0.377358490566038
0.308,0.338888888888889,0.474,0.55,0,0,0.31203007518797,0.303418803418803,0.434959349593496,0.511811023622047,0.359139784946237,0.317241379310345,0.553191489361702,0.547169811320755
0.35,0.356666666666667,0.504,0.39,0,0,0.34765625,0.352459016393443,0.52734375,0.479508196721311,0.37719298245614,0.335585585585586,0.357142857142857,0.431818181818182
0.32,0.344444444444444,0.48,0.47,0,0,0.311740890688259,0.328063241106719,0.449056603773585,0.514893617021277,0.348387096774194,0.340229885057471,0.468085106382979,0.471698113207547
0.306,0.346666666666667,0.456,0.53,0,0,0.325670498084291,0.284518828451883,0.48605577689243,0.42570281124498,0.373390557939914,0.317972350230415,0.5,0.555555555555556
0.306,0.376666666666667,0.46,0.36,0,0,0.308943089430894,0.303149606299213,0.515037593984962,0.397435897435897,0.387580299785867,0.364896073903002,0.422222222222222,0.309090909090909
0.29,0.36,0.47,0.43,0,0,0.292134831460674,0.28755364806867,0.469387755102041,0.470588235294118,0.366594360086768,0.353075170842825,0.529411764705882,0.326530612244898
0.286,0.352222222222222,0.492,0.41,0,0,0.297520661157025,0.275193798449612,0.577777777777778,0.391304347826087,0.360869565217391,0.343181818181818,0.403846153846154,0.416666666666667
0.286,0.365555555555556,0.518,0.49,0,0,0.31496062992126,0.25609756097561,0.51937984496124,0.516528925619835,0.374458874458874,0.356164383561644,0.54,0.44
0.308,0.371111111111111,0.434,0.47,0,0,0.303846153846154,0.3125,0.396825396825397,0.471774193548387,0.387445887445887,0.353881278538813,0.44,0.5
0.322,0.377777777777778,0.496,0.42,0,0,0.349206349206349,0.294354838709677,0.496153846153846,0.495833333333333,0.381374722838137,0.374164810690423,0.459016393442623,0.358974358974359
0.336,0.37,0.452,0.52,0,0,0.343629343629344,0.327800829875519,0.478260869565217,0.425101214574899,0.373362445414847,0.366515837104072,0.592592592592593,0.434782608695652
0.31,0.353333333333333,0.504,0.52,0,0,0.299610894941634,0.320987654320988,0.549019607843137,0.457142857142857,0.36304347826087,0.343181818181818,0.557692307692308,0.479166666666667
0.334,0.387777777777778,0.494,0.44,0,0,0.305555555555556,0.362903225806452,0.484615384615385,0.504166666666667,0.395652173913043,0.379545454545455,0.461538461538462,0.416666666666667
0.3,0.362222222222222,0.474,0.5,0,0,0.3,0.3,0.492063492063492,0.455645161290323,0.366167023554604,0.35796766743649,0.555555555555556,0.454545454545455
0.296,0.37,0.468,0.4,0,0,0.309160305343511,0.281512605042017,0.46,0.476,0.371244635193133,0.368663594470046,0.391304347826087,0.407407407407407
0.362,0.348888888888889,0.482,0.45,0,0,0.379591836734694,0.345098039215686,0.51310861423221,0.446351931330472,0.358050847457627,0.338785046728972,0.55,0.383333333333333
0.306,0.372222222222222,0.464,0.47,0,0,0.312252964426877,0.299595141700405,0.463320463320463,0.464730290456432,0.395299145299145,0.347222222222222,0.477272727272727,0.464285714285714
0.348,0.362222222222222,0.47,0.48,0,0,0.372881355932203,0.325757575757576,0.492753623188406,0.441964285714286,0.365426695842451,0.358916478555305,0.381818181818182,0.6
0.306,0.344444444444444,0.49,0.52,0,0,0.294354838709677,0.317460317460317,0.465909090909091,0.516949152542373,0.339246119733925,0.349665924276169,0.442622950819672,0.641025641025641
0.308,0.351111111111111,0.476,0.52,0,0,0.300380228136882,0.316455696202532,0.518072289156627,0.434262948207171,0.347826086956522,0.354545454545455,0.519230769230769,0.520833333333333
0.31,0.372222222222222,0.47,0.46,0,0,0.295833333333333,0.323076923076923,0.477941176470588,0.460526315789474,0.37117903930131,0.373303167420814,0.425925925925926,0.5
0.332,0.361111111111111,0.468,0.54,0,0,0.356589147286822,0.305785123966942,0.476377952755905,0.459349593495935,0.365638766519824,0.356502242152466,0.517241379310345,0.571428571428571
0.33,0.37,0.476,0.48,0,0,0.333333333333333,0.326271186440678,0.419354838709677,0.531746031746032,0.382795698924731,0.35632183908046,0.446808510638298,0.509433962264151
0.302,0.368888888888889,0.5,0.46,0,0,0.325490196078431,0.277551020408163,0.478599221789883,0.522633744855967,0.365217391304348,0.372727272727273,0.423076923076923,0.5
0.314,0.371111111111111,0.5,0.41,0,0,0.307692307692308,0.320158102766798,0.528301886792453,0.468085106382979,0.394335511982571,0.346938775510204,0.415094339622642,0.404255319148936
0.332,0.368888888888889,0.444,0.41,0,0,0.330769230769231,0.333333333333333,0.388888888888889,0.5,0.374193548387097,0.363218390804598,0.319148936170213,0.490566037735849
0.344,0.361111111111111,0.472,0.55,0,0,0.31203007518797,0.38034188034188,0.439024390243902,0.503937007874016,0.366737739872068,0.354988399071926,0.581395348837209,0.526315789473684
0.316,0.351111111111111,0.51,0.54,0,0,0.325581395348837,0.305785123966942,0.503937007874016,0.516260162601626,0.351409978308026,0.350797266514806,0.549019607843137,0.530612244897959
0.338,0.358888888888889,0.438,0.48,0,0,0.363984674329502,0.309623430962343,0.454183266932271,0.421686746987952,0.358695652173913,0.359090909090909,0.519230769230769,0.4375
0.304,0.354444444444444,0.462,0.55,0,0,0.321428571428571,0.286290322580645,0.496153846153846,0.425,0.365426695842451,0.343115124153499,0.509090909090909,0.6
0.336,0.365555555555556,0.506,0.46,0,0,0.3125,0.364035087719298,0.533333333333333,0.480769230769231,0.375809935205184,0.354691075514874,0.448979591836735,0.470588235294118
0.29,0.354444444444444,0.474,0.55,0,0,0.311740890688259,0.268774703557312,0.449056603773585,0.502127659574468,0.383259911894273,0.325112107623318,0.551724137931034,0.547619047619048
0.318,0.365555555555556,0.456,0.45,0,0,0.321138211382114,0.31496062992126,0.451127819548872,0.461538461538462,0.378205128205128,0.351851851851852,0.340909090909091,0.535714285714286
0.316,0.356666666666667,0.462,0.44,0,0,0.295275590551181,0.33739837398374,0.465116279069767,0.458677685950413,0.367391304347826,0.345454545454545,0.403846153846154,0.479166666666667
0.316,0.353333333333333,0.46,0.51,0,0,0.316666666666667,0.315384615384615,0.477941176470588,0.43859649122807,0.340659340659341,0.366292134831461,0.614035087719298,0.372093023255814
